time,customer_no,location
09:29:00,147,drinks
09:29:00,148,spices
09:29:00,149,drinks
09:29:00,150,spices
09:30:00,133,spices
09:30:00,141,fruit
09:30:00,143,drinks
09:30:00,144,drinks
09:30:00,145,fruit
09:30:00,147,checkout
09:30:00,148,checkout
09:30:00,149,drinks
09:30:00,150,dairy
09:30:00,151,spices
09:31:00,133,spices
09:31:00,141,fruit
09:31:00,143,checkout
09:31:00,144,fruit
09:31:00,145,dairy
09:31:00,148,checkout
09:31:00,149,checkout
09:31:00,150,dairy
09:31:00,151,drinks
09:31:00,152,spices
09:32:00,133,spices
09:32:00,141,fruit
09:32:00,144,fruit
09:32:00,145,dairy
09:32:00,149,checkout
09:32:00,150,checkout
09:32:00,151,checkout
09:32:00,152,drinks
09:32:00,153,drinks
09:33:00,133,checkout
09:33:00,141,spices
09:33:00,144,fruit
09:33:00,145,dairy
09:33:00,150,checkout
09:33:00,152,fruit
09:33:00,153,fruit
09:33:00,154,fruit
09:34:00,141,drinks
09:34:00,144,fruit
09:34:00,145,dairy
09:34:00,152,fruit
09:34:00,153,checkout
09:34:00,154,fruit
09:34:00,155,drinks
09:35:00,141,dairy
09:35:00,144,checkout
09:35:00,145,dairy
09:35:00,152,checkout
09:35:00,154,fruit
09:35:00,155,drinks
09:35:00,156,dairy
09:36:00,141,fruit
09:36:00,145,dairy
09:36:00,154,fruit
09:36:00,155,drinks
09:36:00,156,dairy
09:36:00,157,fruit
09:37:00,141,checkout
09:37:00,145,dairy
09:37:00,154,fruit
09:37:00,155,checkout
09:37:00,156,dairy
09:37:00,157,drinks
09:37:00,158,dairy
09:38:00,145,dairy
09:38:00,154,drinks
09:38:00,156,dairy
09:38:00,157,drinks
09:38:00,158,dairy
09:38:00,159,drinks
09:39:00,145,checkout
09:39:00,154,spices
09:39:00,156,dairy
09:39:00,157,drinks
09:39:00,158,dairy
09:39:00,159,fruit
09:39:00,160,fruit
09:40:00,154,dairy
09:40:00,156,dairy
09:40:00,157,fruit
09:40:00,158,dairy
09:40:00,159,checkout
09:40:00,160,fruit
09:40:00,161,spices
09:41:00,154,spices
09:41:00,156,spices
09:41:00,157,fruit
09:41:00,158,dairy
09:41:00,160,checkout
09:41:00,161,spices
09:41:00,162,dairy
09:42:00,154,spices
09:42:00,156,dairy
09:42:00,157,fruit
09:42:00,158,dairy
09:42:00,161,fruit
09:42:00,162,dairy
09:42:00,163,spices
09:43:00,154,drinks
09:43:00,156,dairy
09:43:00,157,dairy
09:43:00,158,dairy
09:43:00,161,fruit
09:43:00,162,dairy
09:43:00,163,spices
09:43:00,164,drinks
09:44:00,154,spices
09:44:00,156,dairy
09:44:00,157,dairy
09:44:00,158,dairy
09:44:00,161,dairy
09:44:00,162,dairy
09:44:00,163,spices
09:44:00,164,dairy
09:44:00,165,drinks
09:45:00,154,dairy
09:45:00,156,dairy
09:45:00,157,dairy
09:45:00,158,drinks
09:45:00,161,dairy
09:45:00,162,dairy
09:45:00,163,checkout
09:45:00,164,drinks
09:45:00,165,drinks
09:45:00,166,fruit
09:46:00,154,dairy
09:46:00,156,dairy
09:46:00,157,dairy
09:46:00,158,drinks
09:46:00,161,spices
09:46:00,162,checkout
09:46:00,164,drinks
09:46:00,165,drinks
09:46:00,166,dairy
09:46:00,167,spices
09:47:00,154,checkout
09:47:00,156,dairy
09:47:00,157,dairy
09:47:00,158,spices
09:47:00,161,checkout
09:47:00,164,drinks
09:47:00,165,drinks
09:47:00,166,dairy
09:47:00,167,drinks
09:47:00,168,fruit
09:48:00,156,drinks
09:48:00,157,dairy
09:48:00,158,spices
09:48:00,164,fruit
09:48:00,165,drinks
09:48:00,166,dairy
09:48:00,167,fruit
09:48:00,168,fruit
09:48:00,169,fruit
09:49:00,156,drinks
09:49:00,157,dairy
09:49:00,158,checkout
09:49:00,164,fruit
09:49:00,165,drinks
09:49:00,166,dairy
09:49:00,167,spices
09:49:00,168,fruit
09:49:00,169,checkout
09:49:00,170,spices
09:50:00,156,drinks
09:50:00,157,dairy
09:50:00,164,fruit
09:50:00,165,spices
09:50:00,166,dairy
09:50:00,167,spices
09:50:00,168,fruit
09:50:00,170,checkout
09:50:00,171,spices
09:51:00,156,checkout
09:51:00,157,fruit
09:51:00,164,fruit
09:51:00,165,drinks
09:51:00,166,dairy
09:51:00,167,dairy
09:51:00,168,checkout
09:51:00,171,spices
09:51:00,172,dairy
09:52:00,157,checkout
09:52:00,164,drinks
09:52:00,165,drinks
09:52:00,166,fruit
09:52:00,167,spices
09:52:00,171,spices
09:52:00,172,drinks
09:52:00,173,drinks
09:53:00,164,checkout
09:53:00,165,fruit
09:53:00,166,drinks
09:53:00,167,spices
09:53:00,171,spices
09:53:00,172,drinks
09:53:00,173,drinks
09:53:00,174,drinks
09:54:00,165,spices
09:54:00,166,drinks
09:54:00,167,checkout
09:54:00,171,spices
09:54:00,172,checkout
09:54:00,173,drinks
09:54:00,174,drinks
09:54:00,175,dairy
09:55:00,165,drinks
09:55:00,166,fruit
09:55:00,171,drinks
09:55:00,173,drinks
09:55:00,174,spices
09:55:00,175,dairy
09:55:00,176,dairy
09:56:00,165,checkout
09:56:00,166,checkout
09:56:00,171,fruit
09:56:00,173,drinks
09:56:00,174,checkout
09:56:00,175,spices
09:56:00,176,dairy
09:56:00,177,fruit
09:57:00,166,checkout
09:57:00,171,fruit
09:57:00,173,drinks
09:57:00,175,spices
09:57:00,176,dairy
09:57:00,177,fruit
09:57:00,178,drinks
09:58:00,171,fruit
09:58:00,173,checkout
09:58:00,175,spices
09:58:00,176,spices
09:58:00,177,fruit
09:58:00,178,drinks
09:58:00,179,spices
09:59:00,171,spices
09:59:00,175,spices
09:59:00,176,spices
09:59:00,177,fruit
09:59:00,178,spices
09:59:00,179,drinks
09:59:00,180,fruit
10:00:00,171,fruit
10:00:00,175,fruit
10:00:00,176,spices
10:00:00,177,fruit
10:00:00,178,spices
10:00:00,179,spices
10:00:00,180,checkout
10:00:00,181,spices
10:01:00,171,checkout
10:01:00,175,checkout
10:01:00,176,dairy
10:01:00,177,fruit
10:01:00,178,dairy
10:01:00,179,checkout
10:01:00,181,spices
10:01:00,182,spices
10:02:00,175,checkout
10:02:00,176,dairy
10:02:00,177,fruit
10:02:00,178,dairy
10:02:00,181,dairy
10:02:00,182,checkout
10:02:00,183,drinks
10:03:00,176,dairy
10:03:00,177,fruit
10:03:00,178,checkout
10:03:00,181,dairy
10:03:00,183,drinks
10:03:00,184,fruit
10:04:00,176,dairy
10:04:00,177,fruit
10:04:00,181,dairy
10:04:00,183,drinks
10:04:00,184,fruit
10:04:00,185,dairy
10:05:00,176,dairy
10:05:00,177,spices
10:05:00,181,checkout
10:05:00,183,drinks
10:05:00,184,fruit
10:05:00,185,dairy
10:05:00,186,dairy
10:06:00,176,checkout
10:06:00,177,spices
10:06:00,183,drinks
10:06:00,184,fruit
10:06:00,185,dairy
10:06:00,186,dairy
10:06:00,187,spices
10:07:00,177,drinks
10:07:00,183,drinks
10:07:00,184,checkout
10:07:00,185,drinks
10:07:00,186,dairy
10:07:00,187,fruit
10:07:00,188,dairy
10:08:00,177,fruit
10:08:00,183,drinks
10:08:00,185,fruit
10:08:00,186,dairy
10:08:00,187,fruit
10:08:00,188,dairy
10:08:00,189,dairy
10:09:00,177,fruit
10:09:00,183,checkout
10:09:00,185,fruit
10:09:00,186,fruit
10:09:00,187,fruit
10:09:00,188,dairy
10:09:00,189,fruit
10:09:00,190,dairy
10:10:00,177,drinks
10:10:00,185,checkout
10:10:00,186,fruit
10:10:00,187,fruit
10:10:00,188,dairy
10:10:00,189,fruit
10:10:00,190,checkout
10:10:00,191,spices
10:11:00,177,spices
10:11:00,186,spices
10:11:00,187,fruit
10:11:00,188,dairy
10:11:00,189,fruit
10:11:00,191,spices
10:11:00,192,fruit
10:12:00,177,drinks
10:12:00,186,spices
10:12:00,187,fruit
10:12:00,188,dairy
10:12:00,189,fruit
10:12:00,191,spices
10:12:00,192,fruit
10:12:00,193,dairy
10:13:00,177,spices
10:13:00,186,checkout
10:13:00,187,checkout
10:13:00,188,dairy
10:13:00,189,fruit
10:13:00,191,spices
10:13:00,192,fruit
10:13:00,193,dairy
10:13:00,194,dairy
10:14:00,177,spices
10:14:00,187,checkout
10:14:00,188,dairy
10:14:00,189,fruit
10:14:00,191,checkout
10:14:00,192,checkout
10:14:00,193,dairy
10:14:00,194,dairy
10:14:00,195,dairy
10:15:00,177,spices
10:15:00,188,dairy
10:15:00,189,fruit
10:15:00,192,checkout
10:15:00,193,spices
10:15:00,194,dairy
10:15:00,195,checkout
10:15:00,196,drinks
10:16:00,177,drinks
10:16:00,188,dairy
10:16:00,189,fruit
10:16:00,193,spices
10:16:00,194,dairy
10:16:00,196,fruit
10:16:00,197,fruit
10:17:00,177,fruit
10:17:00,188,dairy
10:17:00,189,checkout
10:17:00,193,spices
10:17:00,194,drinks
10:17:00,196,fruit
10:17:00,197,fruit
10:17:00,198,dairy
10:18:00,177,fruit
10:18:00,188,dairy
10:18:00,193,dairy
10:18:00,194,drinks
10:18:00,196,checkout
10:18:00,197,checkout
10:18:00,198,dairy
10:18:00,199,spices
10:19:00,177,checkout
10:19:00,188,fruit
10:19:00,193,dairy
10:19:00,194,checkout
10:19:00,197,checkout
10:19:00,198,dairy
10:19:00,199,dairy
10:19:00,200,dairy
10:20:00,188,spices
10:20:00,193,dairy
10:20:00,197,checkout
10:20:00,198,fruit
10:20:00,199,dairy
10:20:00,200,dairy
10:20:00,201,spices
10:21:00,188,spices
10:21:00,193,checkout
10:21:00,198,fruit
10:21:00,199,checkout
10:21:00,200,dairy
10:21:00,201,dairy
10:21:00,202,drinks
10:22:00,188,dairy
10:22:00,198,checkout
10:22:00,200,dairy
10:22:00,201,drinks
10:22:00,202,drinks
10:22:00,203,dairy
10:23:00,188,dairy
10:23:00,200,dairy
10:23:00,201,drinks
10:23:00,202,drinks
10:23:00,203,dairy
10:23:00,204,spices
10:24:00,188,dairy
10:24:00,200,dairy
10:24:00,201,drinks
10:24:00,202,drinks
10:24:00,203,dairy
10:24:00,204,spices
10:24:00,205,drinks
10:25:00,188,drinks
10:25:00,200,dairy
10:25:00,201,drinks
10:25:00,202,drinks
10:25:00,203,dairy
10:25:00,204,drinks
10:25:00,205,drinks
10:25:00,206,dairy
10:26:00,188,checkout
10:26:00,200,dairy
10:26:00,201,drinks
10:26:00,202,drinks
10:26:00,203,dairy
10:26:00,204,checkout
10:26:00,205,drinks
10:26:00,206,checkout
10:26:00,207,fruit
10:27:00,200,checkout
10:27:00,201,drinks
10:27:00,202,checkout
10:27:00,203,dairy
10:27:00,205,drinks
10:27:00,207,fruit
10:27:00,208,drinks
10:28:00,201,drinks
10:28:00,203,fruit
10:28:00,205,drinks
10:28:00,207,fruit
10:28:00,208,drinks
10:28:00,209,dairy
10:29:00,201,spices
10:29:00,203,checkout
10:29:00,205,drinks
10:29:00,207,checkout
10:29:00,208,drinks
10:29:00,209,dairy
10:29:00,210,drinks
10:30:00,201,dairy
10:30:00,205,checkout
10:30:00,208,checkout
10:30:00,209,checkout
10:30:00,210,drinks
10:30:00,211,drinks
10:31:00,201,dairy
10:31:00,208,checkout
10:31:00,210,checkout
10:31:00,211,drinks
10:31:00,212,dairy
10:32:00,201,checkout
10:32:00,210,checkout
10:32:00,211,fruit
10:32:00,212,dairy
10:32:00,213,dairy
10:33:00,210,checkout
10:33:00,211,checkout
10:33:00,212,spices
10:33:00,213,dairy
10:33:00,214,fruit
10:34:00,211,checkout
10:34:00,212,dairy
10:34:00,213,dairy
10:34:00,214,fruit
10:34:00,215,fruit
10:35:00,212,drinks
10:35:00,213,checkout
10:35:00,214,fruit
10:35:00,215,checkout
10:35:00,216,spices
10:36:00,212,drinks
10:36:00,214,dairy
10:36:00,216,drinks
10:36:00,217,spices
10:37:00,212,checkout
10:37:00,214,dairy
10:37:00,216,spices
10:37:00,217,checkout
10:37:00,218,fruit
10:38:00,214,drinks
10:38:00,216,spices
10:38:00,218,fruit
10:38:00,219,drinks
10:39:00,214,drinks
10:39:00,216,checkout
10:39:00,218,fruit
10:39:00,219,drinks
10:39:00,220,spices
10:40:00,214,checkout
10:40:00,218,checkout
10:40:00,219,spices
10:40:00,220,spices
10:40:00,221,drinks
10:41:00,218,checkout
10:41:00,219,checkout
10:41:00,220,spices
10:41:00,221,drinks
10:41:00,222,drinks
10:42:00,219,checkout
10:42:00,220,spices
10:42:00,221,drinks
10:42:00,222,checkout
10:42:00,223,drinks
10:43:00,220,dairy
10:43:00,221,dairy
10:43:00,223,spices
10:43:00,224,drinks
10:44:00,220,drinks
10:44:00,221,checkout
10:44:00,223,checkout
10:44:00,224,drinks
10:44:00,225,spices
10:45:00,220,checkout
10:45:00,223,checkout
10:45:00,224,drinks
10:45:00,225,checkout
10:45:00,226,spices
10:46:00,223,checkout
10:46:00,224,drinks
10:46:00,226,dairy
10:46:00,227,spices
10:47:00,224,drinks
10:47:00,226,dairy
10:47:00,227,fruit
10:47:00,228,drinks
10:48:00,224,drinks
10:48:00,226,checkout
10:48:00,227,fruit
10:48:00,228,checkout
10:48:00,229,fruit
10:49:00,224,spices
10:49:00,227,fruit
10:49:00,229,spices
10:49:00,230,spices
10:50:00,224,spices
10:50:00,227,fruit
10:50:00,229,fruit
10:50:00,230,spices
10:50:00,231,dairy
10:51:00,224,drinks
10:51:00,227,fruit
10:51:00,229,spices
10:51:00,230,drinks
10:51:00,231,dairy
10:51:00,232,drinks
10:52:00,224,checkout
10:52:00,227,checkout
10:52:00,229,drinks
10:52:00,230,drinks
10:52:00,231,dairy
10:52:00,232,drinks
10:52:00,233,drinks
10:53:00,227,checkout
10:53:00,229,drinks
10:53:00,230,checkout
10:53:00,231,dairy
10:53:00,232,fruit
10:53:00,233,checkout
10:53:00,234,spices
10:54:00,229,checkout
10:54:00,231,dairy
10:54:00,232,fruit
10:54:00,234,dairy
10:54:00,235,dairy
10:55:00,231,dairy
10:55:00,232,fruit
10:55:00,234,checkout
10:55:00,235,drinks
10:55:00,236,spices
10:56:00,231,dairy
10:56:00,232,fruit
10:56:00,235,drinks
10:56:00,236,checkout
10:56:00,237,spices
10:57:00,231,dairy
10:57:00,232,fruit
10:57:00,235,spices
10:57:00,237,drinks
10:57:00,238,fruit
10:58:00,231,spices
10:58:00,232,fruit
10:58:00,235,spices
10:58:00,237,drinks
10:58:00,238,fruit
10:58:00,239,dairy
10:59:00,231,dairy
10:59:00,232,fruit
10:59:00,235,fruit
10:59:00,237,drinks
10:59:00,238,dairy
10:59:00,239,dairy
10:59:00,240,drinks
11:00:00,231,dairy
11:00:00,232,checkout
11:00:00,235,fruit
11:00:00,237,spices
11:00:00,238,dairy
11:00:00,239,dairy
11:00:00,240,checkout
11:00:00,241,spices
11:01:00,231,dairy
11:01:00,235,fruit
11:01:00,237,checkout
11:01:00,238,dairy
11:01:00,239,checkout
11:01:00,241,checkout
11:01:00,242,drinks
11:02:00,231,dairy
11:02:00,235,fruit
11:02:00,238,dairy
11:02:00,241,checkout
11:02:00,242,drinks
11:02:00,243,spices
11:03:00,231,dairy
11:03:00,235,checkout
11:03:00,238,dairy
11:03:00,242,drinks
11:03:00,243,dairy
11:03:00,244,drinks
11:04:00,231,dairy
11:04:00,238,dairy
11:04:00,242,fruit
11:04:00,243,dairy
11:04:00,244,drinks
11:04:00,245,drinks
11:05:00,231,dairy
11:05:00,238,dairy
11:05:00,242,fruit
11:05:00,243,dairy
11:05:00,244,drinks
11:05:00,245,checkout
11:05:00,246,dairy
11:06:00,231,dairy
11:06:00,238,dairy
11:06:00,242,checkout
11:06:00,243,dairy
11:06:00,244,fruit
11:06:00,246,dairy
11:06:00,247,drinks
11:07:00,231,dairy
11:07:00,238,dairy
11:07:00,243,dairy
11:07:00,244,fruit
11:07:00,246,drinks
11:07:00,247,drinks
11:07:00,248,drinks
11:08:00,231,dairy
11:08:00,238,dairy
11:08:00,243,drinks
11:08:00,244,dairy
11:08:00,246,checkout
11:08:00,247,drinks
11:08:00,248,checkout
11:08:00,249,dairy
11:09:00,231,dairy
11:09:00,238,dairy
11:09:00,243,fruit
11:09:00,244,dairy
11:09:00,247,drinks
11:09:00,249,fruit
11:09:00,250,dairy
11:10:00,231,dairy
11:10:00,238,dairy
11:10:00,243,fruit
11:10:00,244,dairy
11:10:00,247,checkout
11:10:00,249,fruit
11:10:00,250,checkout
11:10:00,251,fruit
11:11:00,231,spices
11:11:00,238,dairy
11:11:00,243,fruit
11:11:00,244,dairy
11:11:00,249,fruit
11:11:00,251,fruit
11:11:00,252,fruit
11:12:00,231,spices
11:12:00,238,drinks
11:12:00,243,fruit
11:12:00,244,dairy
11:12:00,249,fruit
11:12:00,251,fruit
11:12:00,252,fruit
11:12:00,253,dairy
11:13:00,231,drinks
11:13:00,238,drinks
11:13:00,243,fruit
11:13:00,244,dairy
11:13:00,249,fruit
11:13:00,251,spices
11:13:00,252,spices
11:13:00,253,drinks
11:13:00,254,spices
11:14:00,231,drinks
11:14:00,238,drinks
11:14:00,243,drinks
11:14:00,244,dairy
11:14:00,249,checkout
11:14:00,251,drinks
11:14:00,252,dairy
11:14:00,253,drinks
11:14:00,254,spices
11:14:00,255,fruit
11:15:00,231,drinks
11:15:00,238,checkout
11:15:00,243,drinks
11:15:00,244,dairy
11:15:00,251,drinks
11:15:00,252,checkout
11:15:00,253,drinks
11:15:00,254,checkout
11:15:00,255,fruit
11:15:00,256,spices
11:16:00,231,drinks
11:16:00,243,fruit
11:16:00,244,dairy
11:16:00,251,fruit
11:16:00,253,drinks
11:16:00,255,fruit
11:16:00,256,drinks
11:16:00,257,fruit
11:17:00,231,drinks
11:17:00,243,fruit
11:17:00,244,dairy
11:17:00,251,fruit
11:17:00,253,drinks
11:17:00,255,fruit
11:17:00,256,drinks
11:17:00,257,checkout
11:17:00,258,drinks
11:18:00,231,drinks
11:18:00,243,fruit
11:18:00,244,dairy
11:18:00,251,fruit
11:18:00,253,drinks
11:18:00,255,checkout
11:18:00,256,drinks
11:18:00,258,checkout
11:18:00,259,spices
11:19:00,231,drinks
11:19:00,243,checkout
11:19:00,244,dairy
11:19:00,251,fruit
11:19:00,253,drinks
11:19:00,256,drinks
11:19:00,259,fruit
11:19:00,260,fruit
11:20:00,231,drinks
11:20:00,244,drinks
11:20:00,251,fruit
11:20:00,253,drinks
11:20:00,256,checkout
11:20:00,259,fruit
11:20:00,260,fruit
11:20:00,261,spices
11:21:00,231,checkout
11:21:00,244,drinks
11:21:00,251,fruit
11:21:00,253,spices
11:21:00,259,drinks
11:21:00,260,checkout
11:21:00,261,spices
11:21:00,262,spices
11:22:00,244,drinks
11:22:00,251,fruit
11:22:00,253,checkout
11:22:00,259,fruit
11:22:00,261,spices
11:22:00,262,checkout
11:22:00,263,spices
11:23:00,244,drinks
11:23:00,251,fruit
11:23:00,259,fruit
11:23:00,261,spices
11:23:00,263,checkout
11:23:00,264,spices
11:24:00,244,drinks
11:24:00,251,fruit
11:24:00,259,drinks
11:24:00,261,spices
11:24:00,264,spices
11:24:00,265,dairy
11:25:00,244,drinks
11:25:00,251,checkout
11:25:00,259,drinks
11:25:00,261,dairy
11:25:00,264,spices
11:25:00,265,dairy
11:25:00,266,fruit
11:26:00,244,drinks
11:26:00,259,fruit
11:26:00,261,checkout
11:26:00,264,dairy
11:26:00,265,dairy
11:26:00,266,checkout
11:26:00,267,fruit
11:27:00,244,checkout
11:27:00,259,checkout
11:27:00,264,dairy
11:27:00,265,dairy
11:27:00,267,fruit
11:27:00,268,drinks
11:28:00,259,checkout
11:28:00,264,checkout
11:28:00,265,fruit
11:28:00,267,checkout
11:28:00,268,spices
11:28:00,269,drinks
11:29:00,264,checkout
11:29:00,265,fruit
11:29:00,268,dairy
11:29:00,269,drinks
11:29:00,270,spices
11:30:00,265,fruit
11:30:00,268,dairy
11:30:00,269,drinks
11:30:00,270,drinks
11:30:00,271,spices
11:31:00,265,fruit
11:31:00,268,checkout
11:31:00,269,drinks
11:31:00,270,drinks
11:31:00,271,dairy
11:31:00,272,spices
11:32:00,265,spices
11:32:00,269,drinks
11:32:00,270,checkout
11:32:00,271,dairy
11:32:00,272,checkout
11:32:00,273,fruit
11:33:00,265,spices
11:33:00,269,drinks
11:33:00,271,dairy
11:33:00,273,fruit
11:33:00,274,spices
11:34:00,265,spices
11:34:00,269,drinks
11:34:00,271,drinks
11:34:00,273,fruit
11:34:00,274,fruit
11:34:00,275,dairy
11:35:00,265,checkout
11:35:00,269,checkout
11:35:00,271,drinks
11:35:00,273,dairy
11:35:00,274,drinks
11:35:00,275,dairy
11:35:00,276,drinks
11:36:00,269,checkout
11:36:00,271,drinks
11:36:00,273,dairy
11:36:00,274,drinks
11:36:00,275,dairy
11:36:00,276,checkout
11:36:00,277,spices
11:37:00,271,drinks
11:37:00,273,checkout
11:37:00,274,drinks
11:37:00,275,dairy
11:37:00,277,drinks
11:37:00,278,spices
11:38:00,271,spices
11:38:00,274,drinks
11:38:00,275,dairy
11:38:00,277,checkout
11:38:00,278,checkout
11:38:00,279,fruit
11:39:00,271,spices
11:39:00,274,drinks
11:39:00,275,fruit
11:39:00,278,checkout
11:39:00,279,checkout
11:39:00,280,fruit
11:40:00,271,spices
11:40:00,274,fruit
11:40:00,275,fruit
11:40:00,279,checkout
11:40:00,280,fruit
11:40:00,281,dairy
11:41:00,271,spices
11:41:00,274,drinks
11:41:00,275,checkout
11:41:00,280,fruit
11:41:00,281,dairy
11:41:00,282,spices
11:42:00,271,checkout
11:42:00,274,checkout
11:42:00,280,fruit
11:42:00,281,dairy
11:42:00,282,dairy
11:42:00,283,fruit
11:43:00,274,checkout
11:43:00,280,fruit
11:43:00,281,dairy
11:43:00,282,spices
11:43:00,283,fruit
11:43:00,284,spices
11:44:00,280,fruit
11:44:00,281,drinks
11:44:00,282,checkout
11:44:00,283,fruit
11:44:00,284,spices
11:44:00,285,drinks
11:45:00,280,fruit
11:45:00,281,drinks
11:45:00,283,fruit
11:45:00,284,dairy
11:45:00,285,fruit
11:45:00,286,drinks
11:46:00,280,spices
11:46:00,281,drinks
11:46:00,283,fruit
11:46:00,284,fruit
11:46:00,285,fruit
11:46:00,286,drinks
11:46:00,287,dairy
11:47:00,280,spices
11:47:00,281,fruit
11:47:00,283,fruit
11:47:00,284,fruit
11:47:00,285,fruit
11:47:00,286,drinks
11:47:00,287,dairy
11:47:00,288,drinks
11:48:00,280,spices
11:48:00,281,checkout
11:48:00,283,dairy
11:48:00,284,dairy
11:48:00,285,fruit
11:48:00,286,drinks
11:48:00,287,checkout
11:48:00,288,drinks
11:48:00,289,fruit
11:49:00,280,checkout
11:49:00,283,dairy
11:49:00,284,dairy
11:49:00,285,fruit
11:49:00,286,fruit
11:49:00,288,drinks
11:49:00,289,fruit
11:49:00,290,spices
11:50:00,283,dairy
11:50:00,284,dairy
11:50:00,285,checkout
11:50:00,286,spices
11:50:00,288,drinks
11:50:00,289,fruit
11:50:00,290,fruit
11:50:00,291,fruit
11:51:00,283,dairy
11:51:00,284,dairy
11:51:00,286,spices
11:51:00,288,checkout
11:51:00,289,fruit
11:51:00,290,fruit
11:51:00,291,fruit
11:51:00,292,spices
11:52:00,283,drinks
11:52:00,284,dairy
11:52:00,286,spices
11:52:00,289,checkout
11:52:00,290,fruit
11:52:00,291,fruit
11:52:00,292,spices
11:52:00,293,spices
11:53:00,283,spices
11:53:00,284,dairy
11:53:00,286,spices
11:53:00,290,fruit
11:53:00,291,drinks
11:53:00,292,dairy
11:53:00,293,dairy
11:53:00,294,spices
11:54:00,283,dairy
11:54:00,284,dairy
11:54:00,286,spices
11:54:00,290,fruit
11:54:00,291,drinks
11:54:00,292,dairy
11:54:00,293,drinks
11:54:00,294,dairy
11:54:00,295,fruit
11:55:00,283,fruit
11:55:00,284,dairy
11:55:00,286,checkout
11:55:00,290,dairy
11:55:00,291,checkout
11:55:00,292,fruit
11:55:00,293,drinks
11:55:00,294,dairy
11:55:00,295,checkout
11:55:00,296,dairy
11:56:00,283,fruit
11:56:00,284,dairy
11:56:00,290,dairy
11:56:00,292,fruit
11:56:00,293,drinks
11:56:00,294,dairy
11:56:00,296,dairy
11:56:00,297,drinks
11:57:00,283,spices
11:57:00,284,dairy
11:57:00,290,dairy
11:57:00,292,spices
11:57:00,293,checkout
11:57:00,294,checkout
11:57:00,296,dairy
11:57:00,297,drinks
11:57:00,298,fruit
11:58:00,283,drinks
11:58:00,284,spices
11:58:00,290,spices
11:58:00,292,spices
11:58:00,294,checkout
11:58:00,296,dairy
11:58:00,297,checkout
11:58:00,298,fruit
11:58:00,299,dairy
11:59:00,283,fruit
11:59:00,284,dairy
11:59:00,290,drinks
11:59:00,292,dairy
11:59:00,296,dairy
11:59:00,298,fruit
11:59:00,299,drinks
11:59:00,300,drinks
12:00:00,283,fruit
12:00:00,284,drinks
12:00:00,290,drinks
12:00:00,292,dairy
12:00:00,296,dairy
12:00:00,298,drinks
12:00:00,299,drinks
12:00:00,300,drinks
12:00:00,301,dairy
12:01:00,283,checkout
12:01:00,284,checkout
12:01:00,290,drinks
12:01:00,292,dairy
12:01:00,296,dairy
12:01:00,298,checkout
12:01:00,299,drinks
12:01:00,300,spices
12:01:00,301,dairy
12:01:00,302,fruit
12:02:00,284,checkout
12:02:00,290,fruit
12:02:00,292,fruit
12:02:00,296,dairy
12:02:00,299,drinks
12:02:00,300,dairy
12:02:00,301,checkout
12:02:00,302,drinks
12:02:00,303,drinks
12:03:00,290,fruit
12:03:00,292,fruit
12:03:00,296,dairy
12:03:00,299,fruit
12:03:00,300,dairy
12:03:00,302,drinks
12:03:00,303,checkout
12:03:00,304,spices
12:04:00,290,checkout
12:04:00,292,drinks
12:04:00,296,dairy
12:04:00,299,fruit
12:04:00,300,checkout
12:04:00,302,fruit
12:04:00,304,drinks
12:04:00,305,drinks
12:05:00,292,checkout
12:05:00,296,checkout
12:05:00,299,fruit
12:05:00,302,fruit
12:05:00,304,drinks
12:05:00,305,drinks
12:05:00,306,drinks
12:06:00,296,checkout
12:06:00,299,checkout
12:06:00,302,fruit
12:06:00,304,fruit
12:06:00,305,drinks
12:06:00,306,checkout
12:06:00,307,spices
12:07:00,299,checkout
12:07:00,302,fruit
12:07:00,304,fruit
12:07:00,305,drinks
12:07:00,307,spices
12:07:00,308,dairy
12:08:00,302,checkout
12:08:00,304,fruit
12:08:00,305,drinks
12:08:00,307,spices
12:08:00,308,dairy
12:08:00,309,dairy
12:09:00,304,fruit
12:09:00,305,checkout
12:09:00,307,fruit
12:09:00,308,dairy
12:09:00,309,dairy
12:09:00,310,spices
12:10:00,304,fruit
12:10:00,307,fruit
12:10:00,308,dairy
12:10:00,309,dairy
12:10:00,310,spices
12:10:00,311,spices
12:11:00,304,fruit
12:11:00,307,fruit
12:11:00,308,dairy
12:11:00,309,dairy
12:11:00,310,dairy
12:11:00,311,spices
12:11:00,312,spices
12:12:00,304,dairy
12:12:00,307,fruit
12:12:00,308,drinks
12:12:00,309,drinks
12:12:00,310,dairy
12:12:00,311,checkout
12:12:00,312,dairy
12:12:00,313,fruit
12:13:00,304,dairy
12:13:00,307,fruit
12:13:00,308,fruit
12:13:00,309,drinks
12:13:00,310,dairy
12:13:00,312,checkout
12:13:00,313,fruit
12:13:00,314,fruit
12:14:00,304,dairy
12:14:00,307,fruit
12:14:00,308,fruit
12:14:00,309,spices
12:14:00,310,drinks
12:14:00,313,checkout
12:14:00,314,fruit
12:14:00,315,drinks
12:15:00,304,dairy
12:15:00,307,fruit
12:15:00,308,checkout
12:15:00,309,spices
12:15:00,310,spices
12:15:00,314,fruit
12:15:00,315,drinks
12:15:00,316,drinks
12:16:00,304,dairy
12:16:00,307,checkout
12:16:00,309,fruit
12:16:00,310,dairy
12:16:00,314,fruit
